status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,33,77,1045,33,2014-02-13T11:30:00,22,190377,159043
OK,33,77,1045,33,2014-02-13T11:35:00,32,190826,159043
OK,34,75,1045,34,2014-02-13T11:40:00,34,191275,159043
OK,34,75,1045,34,2014-02-13T11:45:00,32,191724,159043
OK,30,85,1045,30,2014-02-13T11:50:00,24,192173,159043
OK,31,82,1045,31,2014-02-13T11:55:00,22,192622,159043
OK,33,77,1045,33,2014-02-13T12:00:00,20,193071,159043
OK,33,77,1045,33,2014-02-13T12:05:00,18,193520,159043
OK,33,77,1045,33,2014-02-13T12:10:00,18,193969,159043
OK,31,82,1045,31,2014-02-13T12:15:00,27,194418,159043
OK,32,80,1045,32,2014-02-13T12:20:00,25,194867,159043
OK,36,71,1045,36,2014-02-13T12:25:00,23,195316,159043
OK,35,73,1045,35,2014-02-13T12:30:00,18,195765,159043
OK,34,75,1045,34,2014-02-13T12:35:00,25,196214,159043
OK,35,73,1045,35,2014-02-13T12:40:00,23,196663,159043
OK,35,73,1045,35,2014-02-13T12:45:00,22,197112,159043
OK,36,71,1045,36,2014-02-13T12:50:00,25,197561,159043
OK,34,75,1045,34,2014-02-13T12:55:00,30,198010,159043
OK,33,77,1045,33,2014-02-13T13:00:00,26,198459,159043
OK,35,73,1045,35,2014-02-13T13:05:00,18,198908,159043
OK,34,75,1045,34,2014-02-13T13:10:00,24,199357,159043
OK,34,75,1045,34,2014-02-13T13:15:00,31,199806,159043
OK,33,77,1045,33,2014-02-13T13:20:00,33,200255,159043
OK,34,75,1045,34,2014-02-13T13:25:00,41,200704,159043
OK,34,75,1045,34,2014-02-13T13:30:00,44,201153,159043
OK,34,75,1045,34,2014-02-13T13:35:00,43,201602,159043
OK,35,73,1045,35,2014-02-13T13:40:00,33,202051,159043
OK,33,77,1045,33,2014-02-13T13:45:00,24,202500,159043
OK,33,77,1045,33,2014-02-13T13:50:00,35,202949,159043
OK,34,75,1045,34,2014-02-13T13:55:00,34,203398,159043
OK,31,82,1045,31,2014-02-13T14:00:00,38,203847,159043
OK,34,75,1045,34,2014-02-13T14:05:00,47,204296,159043
OK,36,71,1045,36,2014-02-13T14:10:00,44,204745,159043
OK,35,73,1045,35,2014-02-13T14:15:00,42,205194,159043
OK,36,71,1045,36,2014-02-13T14:20:00,44,205643,159043
OK,37,69,1045,37,2014-02-13T14:25:00,23,206092,159043
OK,37,69,1045,37,2014-02-13T14:30:00,8,206541,159043
OK,31,82,1045,31,2014-02-13T14:35:00,2,206990,159043
OK,36,71,1045,36,2014-02-13T14:40:00,28,207439,159043
OK,37,69,1045,37,2014-02-13T14:45:00,36,207888,159043
OK,37,69,1045,37,2014-02-13T14:50:00,39,208337,159043
OK,37,69,1045,37,2014-02-13T14:55:00,33,208786,159043
OK,38,67,1045,38,2014-02-13T15:00:00,26,209235,159043
OK,40,64,1045,40,2014-02-13T15:05:00,31,209684,159043
OK,37,69,1045,37,2014-02-13T15:10:00,24,210133,159043
OK,36,71,1045,36,2014-02-13T15:15:00,28,210582,159043
OK,38,67,1045,38,2014-02-13T15:20:00,42,211031,159043
OK,39,65,1045,39,2014-02-13T15:25:00,43,211480,159043
OK,38,67,1045,38,2014-02-13T15:30:00,34,211929,159043
OK,34,75,1045,34,2014-02-13T15:35:00,31,212378,159043
OK,34,75,1045,34,2014-02-13T15:40:00,23,212827,159043
OK,35,73,1045,35,2014-02-13T15:45:00,19,213276,159043
OK,34,75,1045,34,2014-02-13T15:50:00,32,213725,159043
OK,34,75,1045,34,2014-02-13T15:55:00,32,214174,159043
OK,34,75,1045,34,2014-02-13T16:00:00,30,214623,159043
OK,36,71,1045,36,2014-02-13T16:05:00,23,215072,159043
OK,35,73,1045,35,2014-02-13T16:10:00,26,215521,159043
OK,35,73,1045,35,2014-02-13T16:15:00,23,215970,159043
OK,37,69,1045,37,2014-02-13T16:20:00,24,216419,159043
OK,35,73,1045,35,2014-02-13T16:25:00,24,216868,159043
OK,33,77,1045,33,2014-02-13T16:30:00,21,217317,159043
OK,34,75,1045,34,2014-02-13T16:35:00,30,217766,159043
OK,36,71,1045,36,2014-02-13T16:40:00,29,218215,159043
OK,34,75,1045,34,2014-02-13T16:45:00,17,218664,159043
OK,35,73,1045,35,2014-02-13T16:50:00,16,219113,159043
OK,36,71,1045,36,2014-02-13T16:55:00,16,219562,159043
OK,32,80,1045,32,2014-02-13T17:00:00,18,220011,159043
OK,36,71,1045,36,2014-02-13T17:05:00,20,220460,159043
OK,34,75,1045,34,2014-02-13T17:10:00,15,220909,159043
OK,30,85,1045,30,2014-02-13T17:15:00,12,221358,159043
OK,35,73,1045,35,2014-02-13T17:20:00,13,221807,159043
OK,37,69,1045,37,2014-02-13T17:25:00,16,222256,159043
OK,35,73,1045,35,2014-02-13T17:30:00,18,222705,159043
OK,37,69,1045,37,2014-02-13T17:35:00,13,223154,159043
OK,37,69,1045,37,2014-02-13T17:40:00,13,223603,159043
OK,30,85,1045,30,2014-02-13T17:45:00,15,224052,159043
OK,32,80,1045,32,2014-02-13T17:50:00,20,224501,159043
OK,34,75,1045,34,2014-02-13T17:55:00,13,224950,159043
OK,32,80,1045,32,2014-02-13T18:00:00,11,225399,159043
OK,32,80,1045,32,2014-02-13T18:05:00,10,225848,159043
OK,32,80,1045,32,2014-02-13T18:10:00,5,226297,159043
OK,34,75,1045,34,2014-02-13T18:15:00,4,226746,159043
OK,31,82,1045,31,2014-02-13T18:20:00,8,227195,159043
OK,32,80,1045,32,2014-02-13T18:25:00,18,227644,159043
OK,36,71,1045,36,2014-02-13T18:30:00,24,228093,159043
OK,35,73,1045,35,2014-02-13T18:35:00,18,228542,159043
OK,33,77,1045,33,2014-02-13T18:40:00,12,228991,159043
OK,35,73,1045,35,2014-02-13T18:45:00,11,229440,159043
OK,34,75,1045,34,2014-02-13T18:50:00,7,229889,159043
OK,35,73,1045,35,2014-02-13T18:55:00,8,230338,159043
OK,34,75,1045,34,2014-02-13T19:00:00,7,230787,159043
OK,34,75,1045,34,2014-02-13T19:05:00,6,231236,159043
OK,33,77,1045,33,2014-02-13T19:10:00,11,231685,159043
OK,31,82,1045,31,2014-02-13T19:15:00,11,232134,159043
OK,34,75,1045,34,2014-02-13T19:20:00,13,232583,159043
OK,36,71,1045,36,2014-02-13T19:25:00,12,233032,159043
OK,32,80,1045,32,2014-02-13T19:30:00,9,233481,159043
OK,30,85,1045,30,2014-02-13T19:35:00,8,233930,159043
OK,34,75,1045,34,2014-02-13T19:40:00,6,234379,159043
OK,32,80,1045,32,2014-02-13T19:45:00,9,234828,159043
OK,31,82,1045,31,2014-02-13T19:50:00,12,235277,159043
OK,33,77,1045,33,2014-02-13T19:55:00,10,235726,159043
OK,32,80,1045,32,2014-02-13T20:00:00,13,236175,159043
OK,32,80,1045,32,2014-02-13T20:05:00,11,236624,159043
OK,36,71,1045,36,2014-02-13T20:10:00,3,237073,159043
OK,32,80,1045,32,2014-02-13T20:15:00,5,237522,159043
OK,32,80,1045,32,2014-02-13T20:20:00,9,237971,159043
OK,40,64,1045,40,2014-02-13T20:25:00,5,238420,159043
OK,36,71,1045,36,2014-02-13T20:30:00,2,238869,159043
OK,31,82,1045,31,2014-02-13T20:35:00,6,239318,159043
OK,30,85,1045,30,2014-02-13T20:40:00,7,239767,159043
OK,37,69,1045,37,2014-02-13T20:45:00,2,240216,159043
OK,29,88,1045,29,2014-02-13T20:50:00,3,240665,159043
OK,28,91,1045,28,2014-02-13T20:55:00,2,241114,159043
OK,34,75,1045,34,2014-02-13T23:05:00,1,251770,159043
OK,19,135,1045,19,2014-02-14T01:00:00,0,260201,159043
OK,26,98,1045,26,2014-02-14T01:05:00,1,260650,159043
OK,32,80,1045,32,2014-02-14T01:15:00,0,261548,159043
OK,26,98,1045,26,2014-02-14T01:20:00,2,261997,159043
OK,26,98,1045,26,2014-02-14T01:25:00,2,262446,159043
OK,26,98,1045,26,2014-02-14T01:30:00,0,262895,159043
OK,26,98,1045,26,2014-02-14T01:35:00,0,263344,159043
OK,26,98,1045,26,2014-02-14T01:40:00,0,263793,159043
OK,26,98,1045,26,2014-02-14T01:45:00,0,264242,159043
OK,26,98,1045,26,2014-02-14T01:50:00,0,264691,159043
OK,26,98,1045,26,2014-02-14T01:55:00,0,265140,159043
OK,26,98,1045,26,2014-02-14T02:00:00,0,265589,159043
OK,33,77,1045,33,2014-02-14T02:05:00,1,266038,159043
OK,33,77,1045,33,2014-02-14T02:10:00,1,266487,159043
OK,33,77,1045,33,2014-02-14T02:15:00,0,266936,159043
OK,33,77,1045,33,2014-02-14T02:20:00,0,267385,159043
OK,38,67,1045,38,2014-02-14T02:25:00,1,267834,159043
OK,38,67,1045,38,2014-02-14T02:30:00,1,268283,159043
OK,27,95,1045,27,2014-02-14T02:35:00,1,268732,159043
OK,30,85,1045,30,2014-02-14T02:40:00,2,269181,159043
OK,33,77,1045,33,2014-02-14T02:45:00,1,269630,159043
OK,31,82,1045,31,2014-02-14T02:50:00,1,270079,159043
OK,33,77,1045,33,2014-02-14T02:55:00,2,270528,159043
OK,35,73,1045,35,2014-02-14T03:00:00,1,270977,159043
OK,35,73,1045,35,2014-02-14T03:05:00,0,271426,159043
OK,35,73,1045,35,2014-02-14T03:10:00,0,271875,159043
OK,35,73,1045,35,2014-02-14T03:15:00,0,272324,159043
OK,29,88,1045,29,2014-02-14T03:20:00,1,272773,159043
OK,29,88,1045,29,2014-02-14T03:25:00,1,273222,159043
OK,29,88,1045,29,2014-02-14T03:30:00,0,273671,159043
OK,29,88,1045,29,2014-02-14T03:35:00,0,274120,159043
OK,29,88,1045,29,2014-02-14T03:40:00,0,274569,159043
OK,29,88,1045,29,2014-02-14T03:45:00,0,275018,159043
OK,29,88,1045,29,2014-02-14T03:50:00,0,275467,159043
OK,31,82,1045,31,2014-02-14T03:55:00,3,275916,159043
OK,34,75,1045,34,2014-02-14T04:00:00,2,276365,159043
OK,25,102,1045,25,2014-02-14T04:05:00,3,276814,159043
OK,30,85,1045,30,2014-02-14T04:10:00,1,277263,159043
OK,29,88,1045,29,2014-02-14T04:15:00,2,277712,159043
OK,28,91,1045,28,2014-02-14T04:20:00,1,278161,159043
OK,28,91,1045,28,2014-02-14T04:25:00,0,278610,159043
OK,28,91,1045,28,2014-02-14T04:30:00,0,279059,159043
OK,34,75,1045,34,2014-02-14T04:35:00,3,279508,159043
OK,33,77,1045,33,2014-02-14T04:40:00,4,279957,159043
OK,26,98,1045,26,2014-02-14T04:45:00,3,280406,159043
OK,33,77,1045,33,2014-02-14T04:50:00,5,280855,159043
OK,33,77,1045,33,2014-02-14T04:55:00,5,281304,159043
OK,33,77,1045,33,2014-02-14T05:00:00,5,281753,159043
OK,33,77,1045,33,2014-02-14T05:05:00,5,282202,159043
OK,32,80,1045,32,2014-02-14T05:10:00,2,282651,159043
OK,32,80,1045,32,2014-02-14T05:15:00,1,283100,159043
OK,27,95,1045,27,2014-02-14T05:20:00,3,283549,159043
OK,27,95,1045,27,2014-02-14T05:25:00,5,283998,159043
OK,34,75,1045,34,2014-02-14T05:30:00,4,284447,159043
OK,36,71,1045,36,2014-02-14T05:35:00,7,284896,159043
OK,34,75,1045,34,2014-02-14T05:40:00,12,285345,159043
OK,32,80,1045,32,2014-02-14T05:45:00,17,285794,159043
OK,31,82,1045,31,2014-02-14T05:50:00,17,286243,159043
OK,33,77,1045,33,2014-02-14T05:55:00,9,286692,159043
OK,30,85,1045,30,2014-02-14T06:00:00,9,287141,159043
OK,30,85,1045,30,2014-02-14T06:05:00,14,287590,159043
OK,32,80,1045,32,2014-02-14T06:10:00,18,288039,159043
OK,34,75,1045,34,2014-02-14T06:15:00,15,288488,159043
OK,35,73,1045,35,2014-02-14T06:20:00,11,288937,159043
OK,35,73,1045,35,2014-02-14T06:25:00,24,289386,159043
OK,36,71,1045,36,2014-02-14T06:30:00,30,289835,159043
OK,38,67,1045,38,2014-02-14T06:35:00,21,290284,159043
OK,30,85,1045,30,2014-02-14T06:40:00,23,290733,159043
OK,30,85,1045,30,2014-02-14T06:45:00,23,291182,159043
OK,32,80,1045,32,2014-02-14T06:50:00,13,291631,159043
OK,33,77,1045,33,2014-02-14T06:55:00,9,292080,159043
OK,34,75,1045,34,2014-02-14T07:00:00,19,292529,159043
OK,35,73,1045,35,2014-02-14T07:05:00,23,292978,159043
OK,33,77,1045,33,2014-02-14T07:10:00,24,293427,159043
OK,33,77,1045,33,2014-02-14T07:15:00,18,293876,159043
OK,36,71,1045,36,2014-02-14T07:20:00,14,294325,159043
OK,35,73,1045,35,2014-02-14T07:25:00,16,294774,159043
OK,32,80,1045,32,2014-02-14T07:30:00,13,295223,159043
OK,33,77,1045,33,2014-02-14T07:35:00,16,295672,159043
OK,36,71,1045,36,2014-02-14T07:40:00,14,296121,159043
OK,36,71,1045,36,2014-02-14T07:45:00,15,296570,159043
OK,36,71,1045,36,2014-02-14T07:50:00,15,297019,159043
OK,36,71,1045,36,2014-02-14T07:55:00,13,297468,159043
OK,31,82,1045,31,2014-02-14T08:00:00,16,297917,159043
OK,30,85,1045,30,2014-02-14T08:05:00,18,298366,159043
OK,33,77,1045,33,2014-02-14T08:10:00,13,298815,159043
OK,33,77,1045,33,2014-02-14T08:15:00,21,299264,159043
OK,32,80,1045,32,2014-02-14T08:20:00,16,299713,159043
OK,33,77,1045,33,2014-02-14T08:25:00,12,300162,159043
OK,33,77,1045,33,2014-02-14T08:30:00,13,300611,159043
OK,34,75,1045,34,2014-02-14T08:35:00,18,301060,159043
OK,34,75,1045,34,2014-02-14T08:40:00,20,301509,159043
OK,36,71,1045,36,2014-02-14T08:45:00,16,301958,159043
OK,34,75,1045,34,2014-02-14T08:50:00,13,302407,159043
OK,31,82,1045,31,2014-02-14T08:55:00,17,302856,159043
OK,32,80,1045,32,2014-02-14T09:00:00,15,303305,159043
OK,33,77,1045,33,2014-02-14T09:05:00,19,303754,159043
OK,34,75,1045,34,2014-02-14T09:10:00,29,304203,159043
OK,36,71,1045,36,2014-02-14T09:15:00,29,304652,159043
OK,36,71,1045,36,2014-02-14T09:20:00,29,305101,159043
OK,34,75,1045,34,2014-02-14T09:25:00,32,305550,159043
OK,34,75,1045,34,2014-02-14T09:30:00,22,305999,159043
OK,33,77,1045,33,2014-02-14T09:35:00,18,306448,159043
OK,32,80,1045,32,2014-02-14T09:40:00,20,306897,159043
OK,35,73,1045,35,2014-02-14T09:45:00,19,307346,159043
OK,34,75,1045,34,2014-02-14T09:50:00,9,307795,159043
OK,34,75,1045,34,2014-02-14T09:55:00,11,308244,159043
OK,34,75,1045,34,2014-02-14T10:00:00,18,308693,159043
OK,35,73,1045,35,2014-02-14T10:05:00,17,309142,159043
OK,33,77,1045,33,2014-02-14T10:10:00,18,309591,159043
OK,31,82,1045,31,2014-02-14T10:15:00,16,310040,159043
OK,35,73,1045,35,2014-02-14T10:20:00,17,310489,159043
OK,36,71,1045,36,2014-02-14T10:25:00,20,310938,159043
OK,34,75,1045,34,2014-02-14T10:30:00,27,311387,159043
OK,33,77,1045,33,2014-02-14T10:35:00,25,311836,159043
OK,33,77,1045,33,2014-02-14T10:40:00,21,312285,159043
OK,34,75,1045,34,2014-02-14T10:45:00,22,312734,159043
OK,34,75,1045,34,2014-02-14T10:50:00,26,313183,159043
OK,34,75,1045,34,2014-02-14T10:55:00,24,313632,159043
OK,34,75,1045,34,2014-02-14T11:00:00,15,314081,159043
OK,34,75,1045,34,2014-02-14T11:05:00,24,314530,159043
OK,35,73,1045,35,2014-02-14T11:10:00,37,314979,159043
OK,33,77,1045,33,2014-02-14T11:15:00,32,315428,159043
OK,33,77,1045,33,2014-02-14T11:20:00,31,315877,159043
OK,33,77,1045,33,2014-02-14T11:25:00,32,316326,159043
OK,33,77,1045,33,2014-02-14T11:30:00,25,316775,159043
OK,35,73,1045,35,2014-02-14T11:35:00,27,317224,159043
OK,34,75,1045,34,2014-02-14T11:40:00,28,317673,159043
OK,32,80,1045,32,2014-02-14T11:45:00,28,318122,159043
OK,32,80,1045,32,2014-02-14T11:50:00,32,318571,159043
OK,34,75,1045,34,2014-02-14T11:55:00,26,319020,159043
OK,38,67,1045,38,2014-02-14T12:00:00,16,319469,159043
OK,36,71,1045,36,2014-02-14T12:05:00,16,319918,159043
OK,36,71,1045,36,2014-02-14T12:10:00,19,320367,159043
OK,38,67,1045,38,2014-02-14T12:15:00,25,320816,159043
OK,36,71,1045,36,2014-02-14T12:20:00,28,321265,159043
OK,36,71,1045,36,2014-02-14T12:25:00,19,321714,159043
OK,35,73,1045,35,2014-02-14T12:30:00,21,322163,159043
OK,35,73,1045,35,2014-02-14T12:35:00,23,322612,159043
OK,31,82,1045,31,2014-02-14T12:40:00,16,323061,159043
OK,33,77,1045,33,2014-02-14T12:45:00,22,323510,159043
OK,34,75,1045,34,2014-02-14T12:50:00,28,323959,159043
OK,35,73,1045,35,2014-02-14T12:55:00,35,324408,159043
OK,33,77,1045,33,2014-02-14T13:00:00,40,324857,159043
OK,32,80,1045,32,2014-02-14T13:05:00,36,325306,159043
OK,35,73,1045,35,2014-02-14T13:10:00,33,325755,159043
OK,36,71,1045,36,2014-02-14T13:15:00,35,326204,159043
OK,34,75,1045,34,2014-02-14T13:20:00,29,326653,159043
OK,37,69,1045,37,2014-02-14T13:25:00,30,327102,159043
OK,35,73,1045,35,2014-02-14T13:30:00,27,327551,159043
OK,36,71,1045,36,2014-02-14T13:35:00,22,328000,159043
OK,36,71,1045,36,2014-02-14T13:40:00,28,328449,159043
OK,35,73,1045,35,2014-02-14T13:45:00,29,328898,159043
OK,35,73,1045,35,2014-02-14T13:50:00,22,329347,159043
OK,33,77,1045,33,2014-02-14T13:55:00,23,329796,159043
OK,34,75,1045,34,2014-02-14T14:00:00,26,330245,159043
OK,35,73,1045,35,2014-02-14T14:05:00,31,330694,159043
OK,37,69,1045,37,2014-02-14T14:10:00,29,331143,159043
OK,36,71,1045,36,2014-02-14T14:15:00,33,331592,159043
OK,35,73,1045,35,2014-02-14T14:20:00,36,332041,159043
OK,36,71,1045,36,2014-02-14T14:25:00,16,332490,159043
OK,36,71,1045,36,2014-02-14T14:30:00,29,332939,159043
OK,37,69,1045,37,2014-02-14T14:35:00,27,333388,159043
OK,37,69,1045,37,2014-02-14T14:40:00,26,333837,159043
OK,36,71,1045,36,2014-02-14T14:45:00,31,334286,159043
OK,36,71,1045,36,2014-02-14T14:50:00,41,334735,159043
OK,35,73,1045,35,2014-02-14T14:55:00,42,335184,159043
OK,33,77,1045,33,2014-02-14T15:00:00,36,335633,159043
OK,36,71,1045,36,2014-02-14T15:05:00,27,336082,159043
OK,33,77,1045,33,2014-02-14T15:10:00,20,336531,159043
OK,31,82,1045,31,2014-02-14T15:15:00,23,336980,159043
OK,32,80,1045,32,2014-02-14T15:20:00,33,337429,159043
OK,33,77,1045,33,2014-02-14T15:25:00,30,337878,159043
OK,32,80,1045,32,2014-02-14T15:30:00,26,338327,159043
OK,35,73,1045,35,2014-02-14T15:35:00,25,338776,159043
OK,35,73,1045,35,2014-02-14T15:40:00,27,339225,159043
OK,33,77,1045,33,2014-02-14T15:45:00,36,339674,159043
OK,34,75,1045,34,2014-02-14T15:50:00,26,340123,159043
OK,39,65,1045,39,2014-02-14T15:55:00,22,340572,159043
OK,38,67,1045,38,2014-02-14T16:00:00,23,341021,159043
OK,35,73,1045,35,2014-02-14T16:05:00,20,341470,159043
OK,35,73,1045,35,2014-02-14T16:10:00,22,341919,159043
OK,33,77,1045,33,2014-02-14T16:15:00,19,342368,159043
OK,32,80,1045,32,2014-02-14T16:20:00,24,342817,159043
OK,32,80,1045,32,2014-02-14T16:25:00,27,343266,159043
OK,35,73,1045,35,2014-02-14T16:30:00,21,343715,159043
OK,35,73,1045,35,2014-02-14T16:35:00,22,344164,159043
OK,35,73,1045,35,2014-02-14T16:40:00,26,344613,159043
OK,36,71,1045,36,2014-02-14T16:45:00,31,345062,159043
OK,35,73,1045,35,2014-02-14T16:50:00,20,345511,159043
OK,33,77,1045,33,2014-02-14T16:55:00,12,345960,159043
OK,32,80,1045,32,2014-02-14T17:00:00,14,346409,159043
OK,33,77,1045,33,2014-02-14T17:05:00,12,346858,159043
OK,31,82,1045,31,2014-02-14T17:10:00,12,347307,159043
OK,31,82,1045,31,2014-02-14T17:15:00,10,347756,159043
OK,32,80,1045,32,2014-02-14T17:20:00,12,348205,159043
OK,30,85,1045,30,2014-02-14T17:25:00,14,348654,159043
OK,33,77,1045,33,2014-02-14T17:30:00,10,349103,159043
OK,31,82,1045,31,2014-02-14T17:35:00,9,349552,159043
OK,31,82,1045,31,2014-02-14T17:40:00,14,350001,159043
OK,31,82,1045,31,2014-02-14T17:45:00,15,350450,159043
OK,31,82,1045,31,2014-02-14T17:50:00,8,350899,159043
OK,34,75,1045,34,2014-02-14T17:55:00,7,351348,159043
OK,34,75,1045,34,2014-02-14T18:00:00,9,351797,159043
OK,35,73,1045,35,2014-02-14T18:05:00,17,352246,159043
OK,35,73,1045,35,2014-02-14T18:10:00,7,352695,159043
OK,29,88,1045,29,2014-02-14T18:15:00,5,353144,159043
OK,35,73,1045,35,2014-02-14T18:20:00,16,353593,159043
OK,38,67,1045,38,2014-02-14T18:25:00,16,354042,159043
OK,36,71,1045,36,2014-02-14T18:30:00,11,354491,159043
OK,35,73,1045,35,2014-02-14T18:35:00,15,354940,159043
OK,33,77,1045,33,2014-02-14T18:40:00,11,355389,159043
OK,34,75,1045,34,2014-02-14T18:45:00,10,355838,159043
OK,31,82,1045,31,2014-02-14T18:50:00,8,356287,159043
OK,33,77,1045,33,2014-02-14T18:55:00,5,356736,159043
OK,34,75,1045,34,2014-02-14T19:00:00,5,357185,159043
OK,34,75,1045,34,2014-02-14T19:05:00,11,357634,159043
OK,34,75,1045,34,2014-02-14T19:10:00,11,358083,159043
OK,33,77,1045,33,2014-02-14T19:15:00,11,358532,159043
OK,34,75,1045,34,2014-02-14T19:20:00,5,358981,159043
OK,36,71,1045,36,2014-02-14T19:25:00,5,359430,159043
OK,33,77,1045,33,2014-02-14T19:30:00,9,359879,159043
OK,32,80,1045,32,2014-02-14T19:35:00,4,360328,159043
OK,25,102,1045,25,2014-02-14T19:40:00,1,360777,159043
OK,30,85,1045,30,2014-02-14T19:45:00,3,361226,159043
OK,33,77,1045,33,2014-02-14T19:50:00,11,361675,159043
OK,33,77,1045,33,2014-02-14T19:55:00,16,362124,159043
OK,35,73,1045,35,2014-02-14T20:00:00,9,362573,159043
OK,37,69,1045,37,2014-02-14T20:05:00,7,363022,159043
OK,38,67,1045,38,2014-02-14T20:10:00,11,363471,159043
OK,36,71,1045,36,2014-02-14T20:15:00,10,363920,159043
OK,33,77,1045,33,2014-02-14T20:20:00,8,364369,159043
OK,34,75,1045,34,2014-02-14T20:25:00,3,364818,159043
OK,45,57,1045,45,2014-02-14T20:30:00,1,365267,159043
OK,31,82,1045,31,2014-02-14T20:35:00,4,365716,159043
OK,32,80,1045,32,2014-02-14T20:40:00,7,366165,159043
OK,33,77,1045,33,2014-02-14T20:45:00,6,366614,159043
OK,35,73,1045,35,2014-02-14T20:50:00,1,367063,159043
OK,34,75,1045,34,2014-02-14T20:55:00,2,367512,159043
OK,35,73,1045,35,2014-02-14T23:00:00,0,378188,159043
OK,33,77,1045,33,2014-02-14T23:05:00,6,378637,159043
OK,24,106,1045,24,2014-02-15T01:00:00,1,387767,159043
OK,34,75,1045,34,2014-02-15T01:05:00,1,388216,159043
OK,34,75,1045,34,2014-02-15T01:10:00,1,388665,159043
OK,35,73,1045,35,2014-02-15T01:15:00,2,389114,159043
OK,32,80,1045,32,2014-02-15T01:20:00,2,389563,159043
OK,26,98,1045,26,2014-02-15T01:25:00,1,390012,159043
OK,26,98,1045,26,2014-02-15T01:30:00,0,390461,159043
OK,26,98,1045,26,2014-02-15T01:35:00,0,390910,159043
OK,26,98,1045,26,2014-02-15T01:40:00,0,391359,159043
OK,26,98,1045,26,2014-02-15T01:45:00,0,391808,159043
OK,33,77,1045,33,2014-02-15T01:50:00,2,392257,159043
OK,32,80,1045,32,2014-02-15T01:55:00,6,392706,159043
OK,30,85,1045,30,2014-02-15T02:00:00,4,393155,159043
OK,34,75,1045,34,2014-02-15T02:05:00,1,393604,159043
OK,34,75,1045,34,2014-02-15T02:10:00,0,394053,159043
OK,34,75,1045,34,2014-02-15T02:15:00,0,394502,159043
OK,34,75,1045,34,2014-02-15T02:20:00,0,394951,159043
OK,34,75,1045,34,2014-02-15T02:25:00,0,395400,159043
OK,38,67,1045,38,2014-02-15T02:30:00,1,395849,159043
OK,38,67,1045,38,2014-02-15T02:35:00,0,396298,159043
OK,28,91,1045,28,2014-02-15T02:40:00,2,396747,159043
OK,29,88,1045,29,2014-02-15T02:45:00,3,397196,159043
OK,39,65,1045,39,2014-02-15T02:50:00,1,397645,159043
OK,38,67,1045,38,2014-02-15T02:55:00,1,398094,159043
OK,38,67,1045,38,2014-02-15T03:00:00,0,398543,159043
OK,38,67,1045,38,2014-02-15T03:05:00,0,398992,159043
OK,30,85,1045,30,2014-02-15T03:10:00,1,399441,159043
OK,31,82,1045,31,2014-02-15T03:15:00,2,399890,159043
OK,30,85,1045,30,2014-02-15T03:20:00,2,400339,159043
OK,28,91,1045,28,2014-02-15T03:25:00,2,400788,159043
OK,28,91,1045,28,2014-02-15T03:30:00,3,401237,159043
OK,34,75,1045,34,2014-02-15T03:35:00,1,401686,159043
OK,34,75,1045,34,2014-02-15T03:40:00,0,402135,159043
OK,34,75,1045,34,2014-02-15T03:45:00,0,402584,159043
OK,34,75,1045,34,2014-02-15T03:50:00,0,403033,159043
OK,40,64,1045,40,2014-02-15T03:55:00,2,403482,159043
OK,40,64,1045,40,2014-02-15T04:00:00,2,403931,159043
OK,44,58,1045,44,2014-02-15T04:05:00,0,404380,159043
OK,44,58,1045,44,2014-02-15T04:10:00,0,404829,159043
OK,44,58,1045,44,2014-02-15T04:15:00,0,405278,159043
OK,44,58,1045,44,2014-02-15T04:20:00,0,405727,159043
OK,18,142,1045,18,2014-02-15T04:25:00,1,406176,159043
OK,18,142,1045,18,2014-02-15T04:30:00,1,406625,159043
OK,34,75,1045,34,2014-02-15T04:35:00,1,407074,159043
OK,34,75,1045,34,2014-02-15T04:40:00,1,407523,159043
OK,35,73,1045,35,2014-02-15T04:45:00,1,407972,159043
OK,30,85,1045,30,2014-02-15T04:50:00,2,408421,159043
OK,30,85,1045,30,2014-02-15T04:55:00,0,408870,159043
OK,37,69,1045,37,2014-02-15T06:35:00,4,417489,159043
OK,32,80,1045,32,2014-02-15T07:00:00,2,419568,159043
OK,34,75,1045,34,2014-02-15T07:05:00,2,420017,159043
OK,31,82,1045,31,2014-02-15T07:10:00,5,420466,159043
OK,27,95,1045,27,2014-02-15T07:15:00,2,420915,159043
OK,42,61,1045,42,2014-02-15T07:20:00,1,421364,159043
OK,30,85,1045,30,2014-02-15T07:25:00,5,421813,159043
OK,30,85,1045,30,2014-02-15T07:30:00,4,422262,159043
OK,62,41,1045,62,2014-02-15T07:35:00,3,422711,159043
OK,36,71,1045,36,2014-02-15T07:40:00,6,423160,159043
OK,34,75,1045,34,2014-02-15T07:45:00,10,423609,159043
OK,33,77,1045,33,2014-02-15T07:50:00,7,424058,159043
OK,35,73,1045,35,2014-02-15T07:55:00,6,424507,159043
OK,33,77,1045,33,2014-02-15T08:00:00,6,424956,159043
OK,33,77,1045,33,2014-02-15T08:05:00,3,425405,159043
OK,39,65,1045,39,2014-02-15T08:10:00,2,425854,159043
OK,38,67,1045,38,2014-02-15T08:15:00,3,426303,159043
OK,34,75,1045,34,2014-02-15T08:20:00,6,426752,159043
